sum_gamerounds,retention_1,retention_7,version
268,True,True,gate_40
20,True,False,gate_30
0,False,False,gate_40
6,False,False,gate_40
75,True,True,gate_30
19,False,False,gate_30
65,False,True,gate_30
0,False,False,gate_30
26,True,False,gate_30
330,True,True,gate_40
40,True,True,gate_30
13,True,False,gate_40
1,False,False,gate_30
4,False,False,gate_30
19,True,False,gate_40
16,False,False,gate_30
18,True,True,gate_40
21,True,False,gate_40
8,False,False,gate_40
11,True,False,gate_30
459,True,True,gate_30
17,False,False,gate_40
72,True,False,gate_40
6,False,False,gate_30
42,False,True,gate_40
31,False,False,gate_40
118,True,False,gate_30
1,False,False,gate_30
9,False,False,gate_30
44,False,False,gate_30
4,False,False,gate_40
2,False,False,gate_30
64,True,False,gate_40
2,False,False,gate_40
8,False,False,gate_40
59,True,False,gate_40
54,True,False,gate_40
736,True,True,gate_30
6,False,False,gate_30
24,True,False,gate_30
4,False,False,gate_30
20,True,False,gate_30
2,False,False,gate_40
26,True,False,gate_40
22,False,False,gate_40
1,False,False,gate_30
20,False,False,gate_40
4,False,False,gate_40
48,False,False,gate_30
27,False,False,gate_30
41,True,False,gate_30
63,True,False,gate_30
8,True,False,gate_40
4,False,False,gate_40
8,True,False,gate_30
300,True,True,gate_40
3,False,False,gate_40
77,True,True,gate_30
4,False,False,gate_40
71,True,False,gate_40
25,True,False,gate_30
1,False,False,gate_40
7,False,False,gate_40
885,True,True,gate_30
0,False,False,gate_40
0,False,False,gate_40
15,False,False,gate_40
4,False,False,gate_30
9,False,False,gate_40
129,True,True,gate_40
78,True,False,gate_40
2,True,False,gate_40
18,True,False,gate_40
93,True,True,gate_30
223,True,True,gate_40
104,True,False,gate_30
29,False,False,gate_30
2,False,False,gate_30
11,True,False,gate_30
22,True,False,gate_30
22,True,False,gate_30
8,False,False,gate_40
155,True,True,gate_40
15,False,False,gate_30
5,True,False,gate_40
8,True,False,gate_30
28,True,False,gate_40
3,False,False,gate_40
23,True,False,gate_30
8,False,False,gate_40
13,False,False,gate_30
73,False,False,gate_40
2,False,False,gate_30
1,True,False,gate_40
0,False,False,gate_30
6,False,False,gate_40
21,False,False,gate_30
6,False,False,gate_30
18,True,False,gate_40
110,True,False,gate_30
8,False,False,gate_30
9,False,False,gate_40
3,False,False,gate_30
6,False,False,gate_30
4,False,False,gate_30
14,True,True,gate_40
10,False,False,gate_30
11,False,False,gate_40
12,False,False,gate_40
4,False,False,gate_40
65,True,True,gate_40
45,True,False,gate_30
15,True,False,gate_30
4,False,False,gate_30
35,True,True,gate_40
4,False,False,gate_30
106,False,True,gate_30
194,True,True,gate_30
24,False,False,gate_30
58,True,False,gate_40
0,True,False,gate_30
1,False,False,gate_40
136,True,True,gate_40
8,False,False,gate_30
5,False,False,gate_40
48,False,False,gate_40
0,False,False,gate_30
42,True,False,gate_30
22,True,False,gate_40
8,True,False,gate_40
2,False,False,gate_30
0,False,False,gate_40
4,True,False,gate_40
5,False,False,gate_30
8,True,False,gate_40
181,False,True,gate_30
61,True,False,gate_30
6,False,False,gate_40
4,False,False,gate_30
23,True,False,gate_40
1,False,False,gate_30
4,False,False,gate_30
38,False,False,gate_40
26,True,False,gate_40
13,False,False,gate_40
1,False,False,gate_40
30,True,False,gate_40
4,False,False,gate_40
14,False,True,gate_30
24,False,True,gate_30
71,True,True,gate_40
274,True,True,gate_40
5,True,False,gate_40
2,False,False,gate_30
215,True,True,gate_30
38,True,False,gate_40
14,False,False,gate_30
7,False,True,gate_40
44,True,True,gate_30
12,True,False,gate_30
26,False,False,gate_40
1,False,False,gate_40
0,False,False,gate_30
5,False,False,gate_40
14,False,False,gate_30
16,False,False,gate_30
23,False,False,gate_30
118,True,False,gate_40
22,False,False,gate_30
6,False,False,gate_30
1105,True,True,gate_40
9,False,False,gate_40
38,True,False,gate_30
8,False,False,gate_40
2,False,False,gate_30
338,True,True,gate_30
66,False,False,gate_30
77,True,False,gate_40
4,True,False,gate_30
1,False,False,gate_30
6,True,False,gate_40
6,False,False,gate_40
8,True,False,gate_40
22,False,True,gate_30
2,False,False,gate_30
9,True,False,gate_40
1,False,False,gate_40
183,True,False,gate_40
45,True,False,gate_30
2,False,False,gate_40
1,False,False,gate_40
13,False,False,gate_40
95,False,False,gate_40
36,True,False,gate_40
121,True,True,gate_30
236,True,True,gate_40
124,False,True,gate_40
67,True,False,gate_30
1,True,False,gate_30
6,False,False,gate_40
31,False,False,gate_40
32,True,False,gate_40
42,True,False,gate_40
73,False,True,gate_40
55,True,False,gate_30
13,True,False,gate_40
25,True,False,gate_30
20,True,False,gate_30
34,True,False,gate_30
2,False,False,gate_30
0,False,False,gate_40
27,False,False,gate_40
2,True,False,gate_30
1,False,False,gate_40
232,True,True,gate_30
23,False,False,gate_30
17,True,False,gate_30
0,False,False,gate_30
6,True,False,gate_30
24,False,False,gate_30
51,True,True,gate_30
9,True,False,gate_30
32,False,False,gate_40
2,False,False,gate_40
31,False,False,gate_30
175,True,False,gate_40
72,True,True,gate_30
24,False,False,gate_40
4,True,False,gate_30
2,False,False,gate_40
257,True,False,gate_30
16,False,False,gate_40
9,True,False,gate_30
88,True,True,gate_40
283,True,False,gate_40
6,False,False,gate_40
60,True,False,gate_40
44,True,False,gate_40
607,True,True,gate_40
7,False,False,gate_40
41,False,False,gate_30
15,False,False,gate_40
34,False,False,gate_30
198,True,True,gate_30
2,False,False,gate_40
313,True,True,gate_40
19,False,True,gate_40
25,False,False,gate_30
31,True,False,gate_30
2,True,False,gate_30
11,True,False,gate_40
10,False,False,gate_30
18,False,True,gate_30
10,False,False,gate_40
38,True,False,gate_30
46,True,False,gate_30
58,False,False,gate_40
263,True,True,gate_30
44,True,False,gate_30
38,True,False,gate_40
0,False,False,gate_40
3,False,False,gate_40
53,False,False,gate_30
1,False,False,gate_30
251,True,True,gate_30
3,False,False,gate_40
3,False,False,gate_40
7,True,False,gate_40
97,True,False,gate_40
9,False,False,gate_40
1,False,False,gate_30
46,True,False,gate_40
22,True,False,gate_40
13,False,False,gate_40
1,False,False,gate_40
23,False,True,gate_30
25,True,False,gate_40
89,True,True,gate_30
18,False,True,gate_40
45,False,False,gate_40
6,False,False,gate_30
84,True,False,gate_40
156,False,True,gate_40
31,True,False,gate_40
146,True,True,gate_30
2,True,False,gate_40
18,False,False,gate_40
67,True,True,gate_40
12,True,False,gate_40
2,False,False,gate_40
23,False,False,gate_30
136,True,False,gate_40
247,True,False,gate_30
2,False,False,gate_40
12,True,False,gate_40
6,False,False,gate_30
312,True,True,gate_30
16,False,False,gate_30
7,False,False,gate_30
179,True,True,gate_40
778,True,True,gate_40
24,False,True,gate_30
2,False,False,gate_30
30,True,False,gate_30
57,True,False,gate_40
2,False,False,gate_30
40,True,False,gate_30
12,False,False,gate_30
4,False,False,gate_40
5,False,False,gate_40
6,False,False,gate_40
0,False,False,gate_40
48,True,False,gate_30
8,False,True,gate_40
14,True,False,gate_40
13,False,False,gate_40
5,True,False,gate_40
5,False,False,gate_40
1,False,False,gate_40
176,True,True,gate_40
15,True,False,gate_40
25,True,False,gate_40
12,False,False,gate_40
94,True,False,gate_30
32,False,False,gate_30
325,True,True,gate_30
26,False,False,gate_30
3,False,False,gate_40
15,False,False,gate_30
0,False,False,gate_30
13,True,False,gate_30
180,True,True,gate_30
10,False,False,gate_40
3,False,False,gate_40
0,False,False,gate_30
13,False,False,gate_30
103,False,False,gate_40
2,False,False,gate_40
0,False,False,gate_40
16,True,False,gate_30
2,False,False,gate_40
0,False,False,gate_40
418,True,True,gate_40
4,False,False,gate_40
0,False,False,gate_40
31,True,False,gate_30
1,False,False,gate_40
114,True,True,gate_30
107,True,False,gate_30
47,True,False,gate_30
17,True,False,gate_30
3,False,False,gate_30
9,False,False,gate_40
27,False,False,gate_40
162,True,False,gate_30
5,False,False,gate_40
1,False,False,gate_30
4,False,False,gate_30
1,False,False,gate_40
4,False,False,gate_30
0,False,False,gate_30
99,False,False,gate_40
213,True,False,gate_30
34,True,True,gate_30
25,False,False,gate_40
34,True,False,gate_30
1,False,False,gate_30
0,False,False,gate_30
46,True,False,gate_30
107,True,False,gate_40
5,False,False,gate_30
17,True,False,gate_40
91,True,False,gate_30
9,True,False,gate_40
61,True,True,gate_30
0,False,False,gate_30
30,False,False,gate_40
0,False,False,gate_40
2,True,False,gate_30
19,False,False,gate_40
20,False,False,gate_30
22,True,False,gate_40
151,False,False,gate_40
7,False,False,gate_40
3,False,False,gate_30
244,True,True,gate_40
53,True,False,gate_30
20,False,False,gate_40
1,False,False,gate_40
43,True,False,gate_30
102,True,True,gate_40
8,False,False,gate_40
1,False,False,gate_30
168,True,True,gate_40
69,False,False,gate_40
146,True,True,gate_30
2,False,False,gate_30
0,False,False,gate_40
206,True,True,gate_40
0,False,False,gate_40
5,False,False,gate_30
39,False,False,gate_30
13,False,False,gate_30
40,True,False,gate_40
276,True,False,gate_30
19,True,False,gate_40
11,True,False,gate_30
33,True,False,gate_40
164,True,False,gate_30
116,True,True,gate_40
9,False,False,gate_40
35,True,False,gate_30
7,False,False,gate_40
0,False,False,gate_40
5,True,False,gate_30
47,True,True,gate_30
2,False,False,gate_30
15,False,False,gate_30
11,True,False,gate_30
173,True,True,gate_30
15,True,False,gate_40
0,False,False,gate_30
7,False,False,gate_30
20,True,False,gate_30
38,False,True,gate_40
4,False,False,gate_30
13,False,False,gate_30
20,True,False,gate_40
1,False,False,gate_30
7,False,False,gate_30
0,False,False,gate_30
5,False,False,gate_40
0,False,False,gate_40
12,True,False,gate_30
236,True,True,gate_40
3,False,False,gate_40
1,False,False,gate_40
53,True,False,gate_40
87,True,False,gate_40
63,True,False,gate_30
27,False,False,gate_40
40,True,False,gate_30
41,True,False,gate_40
18,False,False,gate_40
296,True,True,gate_30
65,True,False,gate_30
5,True,False,gate_40
37,False,False,gate_30
6,False,False,gate_30
15,True,False,gate_30
15,True,False,gate_30
6,False,False,gate_30
16,False,False,gate_30
16,True,False,gate_30
2,False,False,gate_30
17,True,False,gate_30
90,True,True,gate_30
6,False,False,gate_40
2,False,False,gate_30
5,True,False,gate_30
7,False,False,gate_30
4,False,False,gate_30
21,False,False,gate_40
37,True,False,gate_30
8,False,False,gate_30
35,True,False,gate_30
5,False,False,gate_40
193,True,True,gate_40
1,True,False,gate_40
14,False,False,gate_40
23,False,False,gate_40
93,True,False,gate_30
3,False,True,gate_30
0,False,False,gate_30
18,False,False,gate_40
4,False,False,gate_40
2,False,False,gate_30
1,False,False,gate_40
69,True,False,gate_40
15,True,False,gate_30
19,False,False,gate_40
188,True,True,gate_30
27,False,False,gate_40
72,True,False,gate_40
1,False,False,gate_40
24,False,True,gate_40
5,False,False,gate_30
8,False,False,gate_30
8,False,False,gate_30
1,False,False,gate_40
859,True,True,gate_30
57,True,True,gate_40
181,True,True,gate_30
2,False,False,gate_40
21,False,False,gate_40
248,True,False,gate_40
11,True,False,gate_30
203,False,True,gate_40
66,True,False,gate_30
338,True,True,gate_30
5,False,False,gate_30
3,False,False,gate_30
12,True,False,gate_40
33,True,False,gate_40
4,False,False,gate_40
57,True,False,gate_30
56,True,False,gate_40
4,True,False,gate_40
24,True,False,gate_30
1,False,False,gate_30
12,False,False,gate_40
17,False,False,gate_40
231,True,True,gate_30
43,True,True,gate_30
7,False,False,gate_30
472,True,True,gate_30
1,False,False,gate_40
148,True,True,gate_30
17,True,False,gate_30
13,True,False,gate_40
0,False,False,gate_30
12,False,False,gate_40
149,True,True,gate_40
15,False,False,gate_30
47,True,False,gate_40
33,False,True,gate_30
25,False,False,gate_30
22,True,False,gate_40
5,False,False,gate_30
131,True,False,gate_30
48,True,True,gate_30
0,False,False,gate_40
3,False,False,gate_30
43,True,False,gate_30
4,False,False,gate_30
84,False,True,gate_30
33,False,False,gate_40
14,False,False,gate_30
64,True,True,gate_30
1,False,False,gate_40
4,True,False,gate_40
97,True,False,gate_30
5,False,False,gate_40
18,True,False,gate_30
119,True,True,gate_40
1,False,False,gate_30
4,True,False,gate_30
26,True,False,gate_30
23,False,False,gate_30
93,False,False,gate_40
106,True,True,gate_40
47,True,False,gate_40
73,True,False,gate_40
183,True,True,gate_40
2,False,False,gate_40
14,False,False,gate_40
0,False,False,gate_30
13,False,False,gate_30
313,True,True,gate_40
3,False,False,gate_30
3,False,False,gate_40
4,False,False,gate_40
65,True,False,gate_30
11,False,False,gate_40
3,False,False,gate_30
7,False,False,gate_40
75,True,True,gate_30
3,False,False,gate_40
442,True,True,gate_40
120,True,True,gate_40
3,False,False,gate_40
17,True,False,gate_40
123,False,False,gate_40
263,True,True,gate_30
2,False,False,gate_30
13,False,False,gate_30
258,True,False,gate_40
153,True,True,gate_30
25,True,False,gate_30
9,False,False,gate_30
24,True,False,gate_40
20,False,False,gate_40
24,True,False,gate_40
1,False,False,gate_40
10,False,False,gate_40
18,False,False,gate_30
161,True,True,gate_40
0,False,False,gate_40
10,True,False,gate_40
56,True,False,gate_30
50,True,False,gate_30
5,False,False,gate_40
18,False,False,gate_30
9,False,False,gate_30
21,True,False,gate_30
3,False,False,gate_40
402,True,True,gate_30
131,True,True,gate_30
44,True,True,gate_30
14,False,False,gate_40
152,False,True,gate_40
9,False,False,gate_40
36,True,False,gate_40
6,False,False,gate_30
15,False,False,gate_40
1,False,False,gate_40
1,False,False,gate_40
6,False,False,gate_40
145,True,True,gate_40
11,False,False,gate_30
238,True,True,gate_40
16,False,False,gate_40
2,False,False,gate_30
4,False,True,gate_40
192,True,True,gate_40
13,False,False,gate_30
168,False,True,gate_40
301,True,True,gate_30
1,False,False,gate_40
7,True,False,gate_30
23,True,False,gate_30
79,True,False,gate_30
13,True,False,gate_40
29,True,False,gate_40
13,True,False,gate_30
0,False,False,gate_40
236,True,False,gate_40
38,True,False,gate_30
2,False,False,gate_30
1,False,False,gate_40
78,False,True,gate_40
1,False,False,gate_30
204,True,False,gate_40
21,True,False,gate_30
174,True,True,gate_40
220,True,True,gate_40
44,True,False,gate_30
41,False,False,gate_40
2,False,False,gate_30
24,True,False,gate_40
61,False,True,gate_30
28,True,False,gate_30
114,True,False,gate_30
18,False,False,gate_30
530,True,True,gate_40
6,False,False,gate_40
1,False,False,gate_40
130,True,True,gate_30
6,False,False,gate_30
2,False,False,gate_40
25,True,False,gate_30
240,True,True,gate_40
17,True,False,gate_40
111,True,True,gate_30
14,True,False,gate_40
49,True,False,gate_40
13,True,False,gate_30
282,True,True,gate_40
18,False,False,gate_40
7,True,False,gate_30
313,True,True,gate_30
5,False,False,gate_30
13,True,False,gate_40
4,False,False,gate_40
4,False,False,gate_40
169,False,True,gate_30
16,True,False,gate_40
6,False,False,gate_40
118,True,False,gate_30
23,True,False,gate_30
31,True,False,gate_30
6,False,False,gate_30
7,False,False,gate_30
8,False,False,gate_40
15,False,False,gate_30
21,True,False,gate_40
13,False,False,gate_40
20,True,False,gate_30
49,True,False,gate_40
70,True,False,gate_40
4,False,False,gate_30
30,False,False,gate_40
180,True,True,gate_30
6,False,False,gate_40
12,False,False,gate_40
12,False,False,gate_30
16,False,False,gate_40
3,False,False,gate_30
4,True,False,gate_30
31,False,False,gate_30
80,True,False,gate_30
9,True,False,gate_30
122,True,False,gate_40
5,False,False,gate_30
2,False,False,gate_30
17,False,False,gate_40
80,True,False,gate_40
118,True,True,gate_40
11,False,False,gate_40
610,True,True,gate_40
134,True,False,gate_30
5,False,False,gate_40
2,False,False,gate_30
1,False,False,gate_40
51,True,False,gate_30
137,True,True,gate_40
1,False,False,gate_40
17,True,False,gate_40
28,False,False,gate_30
4,False,False,gate_30
43,False,False,gate_40
40,True,False,gate_40
1,False,False,gate_30
6,False,False,gate_40
6,False,False,gate_30
3,False,False,gate_40
14,False,False,gate_30
4,True,False,gate_30
226,True,True,gate_40
3,False,False,gate_30
2,False,False,gate_30
0,False,False,gate_30
41,True,False,gate_30
9,False,False,gate_30
4,False,False,gate_40
5,False,False,gate_40
197,True,True,gate_30
7,False,False,gate_30
92,True,True,gate_40
320,True,True,gate_30
6,False,False,gate_30
190,True,True,gate_40
44,False,True,gate_30
16,False,False,gate_40
1,False,False,gate_30
4,False,False,gate_40
29,False,False,gate_30
46,True,False,gate_30
65,True,True,gate_30
63,True,False,gate_40
38,True,False,gate_30
19,True,False,gate_40
3,False,False,gate_30
4,False,False,gate_40
15,True,False,gate_40
13,True,False,gate_30
10,False,False,gate_40
80,True,True,gate_40
4,False,False,gate_30
28,False,True,gate_40
2,False,False,gate_30
20,False,False,gate_40
78,True,True,gate_40
2,True,False,gate_40
16,True,False,gate_30
610,True,True,gate_30
5,False,False,gate_40
11,False,False,gate_40
14,False,False,gate_30
146,True,False,gate_40
0,False,False,gate_30
125,True,True,gate_30
6,False,False,gate_40
75,True,False,gate_40
5,False,False,gate_30
113,True,False,gate_30
0,False,False,gate_40
13,False,False,gate_40
7,False,False,gate_40
38,True,False,gate_30
16,False,True,gate_40
189,True,True,gate_40
9,False,False,gate_40
95,True,True,gate_40
4,False,False,gate_40
82,True,False,gate_40
12,False,False,gate_40
3,False,False,gate_30
0,False,False,gate_30
52,True,False,gate_40
89,True,False,gate_30
251,True,True,gate_40
19,True,False,gate_30
1,True,False,gate_30
2,False,False,gate_30
2,False,False,gate_40
5,False,False,gate_40
119,True,False,gate_40
79,True,False,gate_30
0,False,False,gate_30
11,False,False,gate_30
26,False,False,gate_40
5,True,False,gate_30
18,False,False,gate_30
207,True,True,gate_40
21,True,False,gate_30
22,True,False,gate_30
3,False,False,gate_30
44,False,True,gate_40
1,False,False,gate_30
8,True,False,gate_40
10,True,False,gate_40
3,False,False,gate_40
41,True,False,gate_40
227,True,False,gate_40
22,False,False,gate_30
226,False,True,gate_30
177,True,True,gate_40
4,False,False,gate_40
909,True,True,gate_40
38,True,False,gate_30
3,False,False,gate_40
11,False,False,gate_30
201,True,True,gate_40
1,False,False,gate_40
9,False,False,gate_40
1,False,False,gate_40
19,True,False,gate_40
15,False,False,gate_30
53,False,False,gate_40
4,False,False,gate_40
1,False,False,gate_40
21,False,False,gate_40
12,True,False,gate_30
3,True,True,gate_40
30,True,False,gate_40
158,True,False,gate_30
3,False,False,gate_40
3,False,False,gate_30
0,False,False,gate_40
2,False,False,gate_30
4,False,False,gate_40
12,False,False,gate_40
3,False,False,gate_30
17,False,False,gate_40
49,True,False,gate_30
35,True,False,gate_40
2,False,False,gate_30
9,False,False,gate_40
9,False,False,gate_30
25,True,False,gate_40
12,True,False,gate_30
11,True,False,gate_30
279,True,False,gate_30
2,False,False,gate_40
0,False,False,gate_40
36,False,False,gate_30
2,False,False,gate_40
2,False,False,gate_30
50,True,False,gate_40
28,True,False,gate_30
1039,True,True,gate_30
188,True,False,gate_30
20,False,False,gate_40
15,True,False,gate_30
8,False,False,gate_30
7,True,True,gate_40
46,True,False,gate_30
2,False,False,gate_30
24,False,False,gate_40
4,True,False,gate_30
64,True,False,gate_30
9,False,False,gate_30
29,False,False,gate_40
18,True,False,gate_40
50,True,False,gate_30
6,False,False,gate_40
6,False,False,gate_40
3,False,False,gate_40
274,True,True,gate_30
28,False,False,gate_30
3,False,False,gate_40
68,True,False,gate_30
2,False,False,gate_40
15,True,False,gate_30
2,False,False,gate_30
1,False,False,gate_30
2,False,False,gate_30
41,True,True,gate_40
40,True,False,gate_40
0,False,False,gate_30
21,True,False,gate_40
161,False,True,gate_30
97,True,False,gate_40
1,False,False,gate_40
75,True,False,gate_40
42,True,False,gate_40
6,False,False,gate_30
1,False,False,gate_30
1,False,False,gate_30
32,False,False,gate_40
21,True,False,gate_40
37,True,False,gate_40
130,True,True,gate_40
17,False,False,gate_40
35,False,False,gate_40
27,True,False,gate_40
140,True,True,gate_40
9,False,False,gate_40
16,True,False,gate_30
1,False,False,gate_30
6,False,True,gate_40
24,False,False,gate_30
85,True,True,gate_30
4,False,False,gate_40
27,False,False,gate_40
22,False,False,gate_40
23,False,False,gate_40
6,False,False,gate_30
38,True,False,gate_40
80,True,False,gate_30
12,True,False,gate_30
5,False,False,gate_30
0,False,False,gate_40
85,True,True,gate_30
32,True,False,gate_40
8,True,False,gate_40
84,True,False,gate_30
27,True,False,gate_30
301,True,True,gate_40
3,False,True,gate_40
111,True,True,gate_30
1,False,False,gate_40
145,True,True,gate_30
30,True,False,gate_40
38,True,False,gate_30
8,False,False,gate_30
15,False,False,gate_30
40,True,False,gate_30
1,False,False,gate_40
0,False,False,gate_30
27,True,False,gate_40
25,True,False,gate_40
6,False,False,gate_30
12,False,False,gate_30
61,False,False,gate_40
573,True,True,gate_40
52,True,False,gate_30
33,True,False,gate_30
14,False,False,gate_30
82,True,False,gate_30
133,True,True,gate_40
65,False,True,gate_40
0,False,False,gate_40
2,False,False,gate_30
64,True,False,gate_40
2,False,False,gate_30
3,False,False,gate_30
97,True,False,gate_40
88,True,False,gate_40
45,False,True,gate_30
51,True,False,gate_30
13,False,False,gate_30
1,False,False,gate_30
9,False,False,gate_40
56,False,True,gate_40
35,True,False,gate_40
8,False,False,gate_40
1,False,False,gate_30
6,False,False,gate_30
3,True,False,gate_40
6,False,False,gate_30
12,False,False,gate_30
0,False,False,gate_30
56,True,False,gate_40
9,False,False,gate_30
6,False,False,gate_30
40,True,False,gate_40
6,False,False,gate_40
67,True,True,gate_40
2,False,False,gate_30
7,False,False,gate_40
4,False,False,gate_40
1,False,False,gate_30
2,False,False,gate_40
23,True,False,gate_30
3,True,False,gate_40
67,False,True,gate_40
207,True,False,gate_40
152,True,True,gate_40
251,True,True,gate_30
11,False,False,gate_30
3,False,False,gate_40
245,True,True,gate_40
4,False,False,gate_40
15,True,False,gate_40
3,False,False,gate_40
30,False,False,gate_30
1,False,False,gate_40
5,False,True,gate_30
4,False,False,gate_30
48,False,False,gate_40
41,False,True,gate_30
379,True,True,gate_40
73,False,True,gate_30
19,True,False,gate_40
2,False,False,gate_40
0,False,False,gate_30
5,True,False,gate_30
16,False,False,gate_30
68,True,True,gate_30
12,False,False,gate_40
4,True,False,gate_30
17,True,False,gate_40
24,True,False,gate_40
52,True,False,gate_30
1,False,False,gate_40
2,False,False,gate_30
17,False,False,gate_40
23,True,False,gate_40
32,False,False,gate_40
8,False,False,gate_30
106,True,False,gate_40
84,True,True,gate_40
447,True,True,gate_30
31,True,False,gate_40
19,False,False,gate_40
11,False,False,gate_30
1,False,False,gate_30
14,False,False,gate_30
61,True,True,gate_40
6,False,False,gate_40
1,False,False,gate_40
127,True,True,gate_40
2,False,False,gate_30
10,False,False,gate_30
115,True,True,gate_40
0,False,False,gate_30
93,True,False,gate_30
1,False,False,gate_40
42,True,True,gate_40
18,True,False,gate_30
13,False,False,gate_40
4,False,False,gate_30
50,True,False,gate_30
0,False,False,gate_40
38,False,False,gate_40
7,False,False,gate_30
3,False,False,gate_30
16,True,False,gate_40
11,True,False,gate_40
4,False,False,gate_40
3,False,False,gate_30
32,True,False,gate_30
5,False,False,gate_30
0,False,False,gate_30
397,True,True,gate_30
1,False,False,gate_40
19,True,False,gate_40
6,False,False,gate_40
936,True,True,gate_40
2,False,False,gate_30
3,False,False,gate_30
2,False,False,gate_40
113,False,True,gate_30
272,True,True,gate_40
25,True,False,gate_40
2,False,False,gate_30
1,False,False,gate_40
38,False,False,gate_40
24,False,False,gate_30
56,False,False,gate_30
0,False,False,gate_40
81,True,False,gate_40
7,False,False,gate_30
3,False,False,gate_40
19,False,False,gate_40
2,False,False,gate_40
37,True,False,gate_30
17,True,False,gate_30
177,True,False,gate_40
13,False,False,gate_40
3,False,False,gate_30
24,False,True,gate_30
19,True,True,gate_40
56,False,False,gate_30
1,True,False,gate_40
13,True,False,gate_40
6,False,False,gate_30
17,True,False,gate_40
58,True,False,gate_40
5,True,False,gate_40
485,True,True,gate_40
13,False,False,gate_30
361,True,True,gate_40
37,True,False,gate_30
3,False,False,gate_30
44,False,False,gate_30
42,True,False,gate_40
2,False,False,gate_40
27,False,False,gate_40
0,False,False,gate_30
0,False,False,gate_30
98,True,False,gate_30
5,False,False,gate_40
35,True,True,gate_30
32,True,True,gate_30
16,True,False,gate_30
13,False,False,gate_30
0,False,False,gate_30
21,True,False,gate_30
7,False,False,gate_30
13,False,False,gate_40
3,False,False,gate_30
11,True,False,gate_40
18,False,False,gate_30
0,False,False,gate_30
121,True,False,gate_30
1,False,False,gate_30
24,False,False,gate_40
23,False,False,gate_30
0,False,False,gate_30
1,False,False,gate_30
49,True,False,gate_40
35,True,False,gate_30
50,True,False,gate_40
20,True,False,gate_40
1,False,False,gate_40
428,True,True,gate_30
7,False,False,gate_40
234,True,False,gate_30
25,True,True,gate_30
50,False,False,gate_30
89,False,False,gate_30
32,True,False,gate_40
6,False,False,gate_40
33,True,False,gate_40
35,True,False,gate_40
8,True,False,gate_30
2,False,False,gate_30
2,False,False,gate_40
7,False,False,gate_40
11,False,False,gate_40
7,True,False,gate_40
17,False,False,gate_40
30,False,False,gate_40
15,True,False,gate_30
4,False,False,gate_30
151,True,True,gate_40
89,True,False,gate_30
17,False,False,gate_30
1,False,False,gate_40
19,False,False,gate_40
19,False,True,gate_30
18,False,False,gate_40
106,True,True,gate_30
119,True,True,gate_30
414,True,True,gate_30
1,False,False,gate_40
45,True,False,gate_40
1,False,False,gate_30
14,True,False,gate_30
138,False,False,gate_30
36,True,False,gate_40
18,True,False,gate_40
15,False,False,gate_40
7,False,False,gate_40
26,True,False,gate_40
3,False,False,gate_30
6,False,False,gate_40
46,True,False,gate_40
33,True,False,gate_40
16,False,False,gate_40
6,False,False,gate_40
1,False,False,gate_30
2,False,False,gate_40
4,False,False,gate_30
31,True,False,gate_40
31,True,False,gate_30
3,False,False,gate_40
460,True,True,gate_40
7,False,False,gate_40
13,True,False,gate_30
46,True,False,gate_40
243,False,True,gate_40
3,False,False,gate_30
1,False,False,gate_40
31,True,False,gate_40
62,True,False,gate_30
3,False,False,gate_40
3,False,False,gate_30
22,False,False,gate_40
14,False,False,gate_40
5,False,False,gate_30
10,True,False,gate_40
213,False,True,gate_30
64,True,False,gate_40
197,True,False,gate_30
1,False,False,gate_40
109,True,True,gate_30
1,False,False,gate_40
8,False,False,gate_40
20,False,False,gate_30
3,False,False,gate_40
0,False,False,gate_30
66,True,False,gate_40
18,False,False,gate_30
3,False,False,gate_40
0,False,False,gate_30
8,True,False,gate_40
22,False,False,gate_40
44,True,False,gate_30
91,True,True,gate_30
28,True,False,gate_30
12,True,False,gate_30
32,False,False,gate_40
14,False,False,gate_30
0,False,False,gate_40
53,True,False,gate_40
4,False,False,gate_40
47,True,False,gate_40
22,True,True,gate_30
1,True,False,gate_40
6,True,False,gate_40
5,False,False,gate_30
7,True,False,gate_40
6,False,False,gate_40
22,False,False,gate_40
5,False,False,gate_40
10,False,False,gate_30
1,False,False,gate_40
3,False,False,gate_30
0,False,False,gate_40
1,False,False,gate_30
38,True,False,gate_30
4,False,False,gate_40
1,True,True,gate_40
46,True,False,gate_30
19,True,False,gate_40
19,True,False,gate_40
5,False,False,gate_30
7,False,False,gate_30
94,True,False,gate_40
70,True,True,gate_40
2,False,False,gate_30
7,False,False,gate_40
4,False,False,gate_40
3,False,False,gate_40
6,False,False,gate_40
2,False,False,gate_40
4,False,False,gate_30
8,False,False,gate_40
9,True,False,gate_40
19,False,False,gate_40
56,True,False,gate_40
1,False,False,gate_30
9,True,False,gate_30
136,True,False,gate_40
3,False,False,gate_40
3,False,False,gate_30
76,True,False,gate_30
1,False,False,gate_30
436,True,True,gate_30
81,True,True,gate_30
1,False,False,gate_30
54,True,False,gate_30
4,False,False,gate_30
1,False,False,gate_40
58,False,False,gate_40
103,False,True,gate_40
2,False,False,gate_30
38,True,False,gate_40
41,False,False,gate_30
4,False,False,gate_30
6,False,False,gate_30
15,True,False,gate_30
13,False,False,gate_30
11,True,False,gate_30
6,False,False,gate_30
94,False,True,gate_40
